question_id,member_id,question,其它,完成式,連接詞,假設語氣,分詞,進行式,過去式,未來式,關係代名詞,不定詞,名詞子句,被動,介係詞
15180,74932,請問 in which的字義及用法,0.000204040906573,0.000867254775576,0.00170225281545,0.000823994039231,0.00146118671521,0.0104197374733,0.00125238447579,0.000378924466619,0.499152434404,0.00114969904596,0.000635040774155,0.00609819582337,0.475854854285
30097,84442, in which 得文法可以講解一 下嗎?,0.000183707700812,0.000743285376479,0.00119788937492,0.000655171314373,0.00121357482636,0.00941849944175,0.00108410890722,0.000309274684207,0.622381255042,0.00097080215678,0.000534464658345,0.00383480296898,0.357473163547
100397,99795,"air後面加 being, 文法上如何解釋, 原來的句子是下列這樣的嗎? A piston engine also operates by air that is compressed and mixed with fuel.",0.000513025181624,0.0014064315049,0.0208555188317,0.000976059540038,0.280298941698,0.00557275146134,0.000428879839171,0.00121927286516,0.373351982791,0.00244508651317,0.00318067647145,0.298725937983,0.0110254353204
53730,99795,"in which native speakers of any language are speaking, 這句話的文法如何解晰?",0.000213663896217,0.00103093335651,0.00235687598829,0.000881831089275,0.00179567179405,0.0135386229399,0.00150028517981,0.00040462253617,0.434654969646,0.00111126295066,0.000938133526761,0.00575270636864,0.535820420728
36578,89452,in Which的用法,0.000189590117194,0.00075158871468,0.00118580832645,0.000665139991264,0.00117582947216,0.00933266068917,0.00101665476427,0.000319540540877,0.632936370463,0.0010147610091,0.000560819252048,0.00431116452618,0.346540072133
88544,84282, special process called non-enzymatic browning.  為什麼可以省略that is,0.000177323459699,0.000595184644537,0.000701126868132,0.000494865252753,0.500216053958,0.00212133330688,0.000679791027767,0.000532897309459,0.49244463393,0.000786693689351,0.000169403478745,0.0010766548303,4.03824417232e-06
102872,82894,請問that is...什麼時候可省略?,0.000281899997623,0.000154836019303,6.82360635946e-05,0.000430376719265,0.868375917573,0.00282934785714,0.000265146953035,0.000589414218027,0.124469658292,0.00141446824662,0.000427563161802,0.000693113509848,2.13890286207e-08
5366,62542,"您好.  請問這句""The only way you can develop an ear is to listen to the way in which native speakers of any language are speaking, and begin to imitate."" 裡面的""in which""該如何正確使用.  依據之前所學, which是特別針對前面提過的事情等作衍生解釋, 但何時只用""which"", 何時又需要加上""in""呢? Thanks, Amanda",0.000209897679948,0.000898293919486,0.00217591618273,0.0008685330264,0.00110560677508,0.0156956595152,0.00149200990586,0.000448853734551,0.506930705683,0.00229080256724,0.000961392964795,0.00626612320546,0.460656204841
7567,65344,請問此句的 in which為什麼要加in?,0.000191729263252,0.00078697973624,0.00152557612906,0.000736053450473,0.00133138772789,0.00935716170734,0.00120031855893,0.000366510008647,0.458029452554,0.00102146450083,0.000601374392917,0.00541442322192,0.519437568748
81495,94963,making animal and human life possible 為什麼這裡的make要加ing ,0.000219360014283,0.00113936141346,0.0160183396793,0.000765679620578,0.215207903339,0.00438954854803,0.00122957103473,0.000850128320396,0.755028118742,0.00158371543657,0.000506880859994,0.00208044335682,0.000980949635455
61896,94963,"something on which to pride yourself  why should it put ""on"" there between something and which?",0.000395519880054,0.00148970458973,0.00800549843674,0.0015026133402,0.0108290210387,0.00403438102823,0.0063115829195,0.00179873562534,0.0770759538204,0.00393369840914,0.000989178487214,0.00820629969145,0.875427812733
90923,96677,請問此句中的being，為什麼要使用ing型式?,0.00020625762197,0.000542936784849,0.00310278933343,0.000509806113071,0.404637265501,0.00114838894093,0.000100419811388,0.000455446250497,0.579017703567,0.000310284994919,0.000445908157051,0.00913230744606,0.000390485477451
32780,56115,the way in which 是否有詳細說明關於這段文字，謝謝,0.000248351993211,0.000696901841188,0.0089904080745,0.000501595269717,0.00124516033187,0.009164837835,0.00129387531693,0.000439148139936,0.406365162187,0.00226106067178,0.000750965656072,0.00462584618792,0.563416686495
17799,76908,"抱歉,再問一個問題 but the fact that she never really felt like she had fallen in love. 其中的she had fallen in love前面也是省了關係代名詞嗎?",0.000253297943278,0.003306625079,0.387881517728,0.000617860961729,0.00209404657714,0.00103083978015,0.00504078464794,0.000465152185465,0.593437707528,0.000944090132445,0.000273370614406,0.00113380283037,0.00352090399264
17328,76908,"1.請問that是表示關係代名詞嗎?? 謝謝~~ 2.When應該是表示 ""時間點""吧~~ 是嘛?? 謝謝",0.000442678485556,0.00154272145153,0.612221165318,0.00191282183536,0.00238697797075,0.00398749553878,0.00658458272528,0.00120708455846,0.357904019026,0.000822844517757,0.00791477264817,0.00256142838187,0.000511407542001
16994,76908,其中的in which是代表甚麼意思?? 謝謝~~,0.000197721840886,0.000821988242666,0.00161462860336,0.000757909956355,0.00158047944643,0.0104012033903,0.00126660841398,0.00037657763607,0.485750912773,0.00106816018229,0.000603700783017,0.00521722400508,0.490342884726
31462,88690,不太懂 in which 在這邊的用法，謝謝,0.000190214061248,0.000755662809158,0.00119334236595,0.000666232147917,0.00120127606938,0.00933115847905,0.00101420991749,0.000320745843669,0.63283529733,0.00101384471582,0.000563003487688,0.00447799486965,0.346437017903
58466,98328,介係詞on + which 原本的句子是什麼呢?,0.000385906872708,0.0012153076101,0.00705284872536,0.000904850302173,0.00811357912705,0.00390375163218,0.00206091314057,0.00148316994987,0.345944871995,0.00240031927371,0.000899316190388,0.00696962182929,0.618665543352
52812,98328,為什麼可以Be V +原形動詞呢 然後我還想問 in which的文法用法，之前上課有看到但我沒有及時發問><,0.000483081865842,0.00177410109203,0.010185613384,0.00391596899295,0.150549471712,0.192650254577,0.00151881813564,0.00349416652356,0.458138420574,0.0447114683375,0.00552512784182,0.0240599441535,0.102993562809
35270,73379,請問這裡用in which的文法，讓我不太懂，可以解釋嗎?而且in which可以改用that嗎?,0.000199596042997,0.000714727698879,0.00139485822845,0.000635067383273,0.000975698519514,0.00902185786885,0.000892069118655,0.000300802388083,0.638802673981,0.000852925112221,0.000547530114751,0.00390744432501,0.341754749218
15310,62556,這句的主詞是we 動詞是 do嗎?,0.000799787900298,0.00960657751454,0.0631541901039,0.00565855136464,0.0420668741136,0.00791710057799,0.1108350699,0.00507911380683,0.660276958524,0.0118070535803,0.00994019530531,0.0171242904003,0.0557342369082
13899,62556,這裡的if算是連接詞還是關代還是.....??,0.000269859256744,0.00111520331346,0.863706641563,0.0170155159082,0.000776053324069,0.00237632894228,0.000927660537793,0.00254418646966,0.108550749737,0.000520424742768,0.000309403089989,0.00187501689095,1.29562243877e-05
6451,62556,The only thing that wasn't perfect was our timing. 為什麼這句話有兩個was that在這裡是當連接詞嗎?,0.000663841575511,0.00305843747384,0.0572171603388,0.00213002363035,0.00223899394825,0.00361638109375,0.0768274970734,0.00111288033059,0.824352654976,0.0128608770132,0.00632242945524,0.00422230321982,0.00537651987145
27088,83016,為何Who is可省略,0.000217404708501,0.000185924479399,0.000128756976319,0.00376729703043,0.236308067963,0.00110311043292,0.00147936016423,0.000605497641893,0.750482357864,0.000696660549263,0.00082569104128,0.00418993386302,9.93728655796e-06
84883,102858,請問這裡的called為什麼是使用ed呢？,0.000380295839639,0.00101112086919,0.00253263341257,0.00079606217159,0.161764783849,0.00238241272855,0.00365758740491,0.000731502003147,0.816971839612,0.00219874177687,0.00160025384649,0.00592954355882,4.32229271456e-05
83459,102858,請問這裡的leading為什麼是使用ing呢？,0.000264293870745,0.00108817934623,0.00690445814501,0.000702173734665,0.221257133679,0.00285741847322,0.000939117518629,0.000764239527467,0.741676484598,0.00365329963199,0.000955115579385,0.00322225743189,0.0157158284637
79519,102858,on which to pride yourself 請問這是什麼特定用法嗎？不懂which 在這裡的用意是什麼？,0.000426565525851,0.00158645362336,0.00767937256668,0.000988669688282,0.00798863947582,0.00400440333253,0.00510509640439,0.00146301578975,0.155938809447,0.00301361934282,0.000976836066008,0.0108768141076,0.79995170463
76612,102858,請問這裡的forming為什麼是使用ing呢？,0.000246327943475,0.00138974388834,0.00220369991796,0.000834753258323,0.150644415484,0.00518031904419,0.00119132922192,0.000635288382295,0.820647492729,0.00124462216209,0.000586076076879,0.00810501332482,0.00709091856736
75474,102858,"請問這裡的accustomed,associated和disgusted 各代表什麼詞，又為什麼在這裡是這種用法呢？",0.000497650689208,0.00142483956826,0.00477666532003,0.00135069527136,0.128827193057,0.00556169794844,0.00367491562069,0.00124319394253,0.628947321671,0.00472335263814,0.00197161589135,0.213589516987,0.00341134139518
75473,102858,請問這裡的weaken為什麼是使用ing呢？,0.000237102564429,0.00106203596868,0.00367539962717,0.000652390319734,0.132227621161,0.00245618362671,0.00107302769671,0.000596417838312,0.852848797688,0.000443108221612,0.000597524631619,0.00207542056238,0.0020549700931
72513,102858,請問這裡的tailored是表示被動嗎？ 那後面的to是特定用法嗎？,0.000439335980916,0.00115363229415,0.00809602591409,0.00112928603135,0.0160062265656,0.00221152702769,0.00553870208456,0.000993327488814,0.797474626463,0.00901301532145,0.00233705419991,0.154179191495,0.00142804913412
72511,102858,請問這裡的allowing是表示主動還是動名詞呢？,0.000479210817334,0.00213037248146,0.0124088934381,0.00174767218785,0.0737737087357,0.00702243922913,0.00805596085256,0.00143806957302,0.780538824715,0.00288981443482,0.00113818730298,0.0284062879355,0.0799705582964
72510,102858,請問這裡的drawn up和executed是表示被動嗎？,0.000466500043189,0.0011161336983,0.0103844810159,0.00128318102264,0.0718899270777,0.0043987267674,0.00440880235442,0.00104689502717,0.810204630236,0.00261869236189,0.000866710724956,0.0901674439127,0.00114787575815
110869,62926,不好意思，請問為何這句的visiting 是用現在分詞?,0.0002573272689,0.00067053631814,0.000747255616649,0.00114600539324,0.164193588944,0.00282097407476,0.00024311036016,0.000647560373108,0.813580640952,0.0044846920702,0.00610848132214,0.00414487367401,0.000954953632468
110334,62926,請問stuck with是一個片語嗎?我查字典沒有看到類似(插入)這個意思的解釋。,0.000475241377212,0.00373433048186,0.00548413898831,0.00117159969793,0.658784032103,0.00290457082897,0.0211613373311,0.00155461118212,0.268530938338,0.00130220010598,0.00494611896061,0.0167262828499,0.013224597755
18121,62926,請問句首的to是什麼意思?  還有這裡的enough一定需要加to嗎? 雖然我查yahoo字典有enough to(足以)這個片噢，但是我的電子辭典卻找不到，這裡的enough是adj還是adv呢?  然後這裡的temperatures 和 cold 之間是否有省略掉that呢?,0.000597418924346,0.00327187310533,0.0939584881962,0.00227390284923,0.0113545205102,0.00501124120068,0.00908289197137,0.00311818989571,0.485104899339,0.0930508253858,0.00365324453657,0.01899951629,0.270522987796
13744,62926,(in which native speakers of any language are speaking)which不是關係代名詞嗎?連接前面的the way 為何要再加一個in,0.000223187742589,0.000832790333909,0.00474836361677,0.000757292707337,0.00129887395829,0.0113768967085,0.00122657663259,0.000376506919878,0.617167744445,0.0010476216512,0.000647250051499,0.00486295298317,0.355433942249
44032,93152,the person interviewing you中間不用加關代嗎？,0.000397916219153,0.00032310503461,0.00159050941211,0.000743637131356,0.207568716078,0.00242881606946,0.000315488875625,0.000755247923253,0.770245783785,0.00309254746428,0.00807440288034,0.00410489839162,0.000358930734764
70482,89754,Everyone thought that was a good idea 後面的關代是否為整句的受詞  that為子句的主詞呢?,0.00181191228477,0.0012126832341,0.0166709821269,0.000665105575361,0.0004514284737,0.000655349599268,0.00565460988675,0.00108500995772,0.178032271599,0.00192915044767,0.789244139071,0.00172707769831,0.000860280045282
49903,89754,we are the young lovers our older selves will someday reminisce about  1.是否名詞子句 省略what?  2.about是否有倒裝句構?,0.00124621128214,0.00297853741375,0.0262857292262,0.00185213070707,0.00515075963382,0.00412344200049,0.0133884772299,0.00630409123304,0.649596733429,0.00438285176488,0.0279480481733,0.0155684956964,0.24117449221
93310,70429,air being compressed 這,0.00023689997433,0.000915468927802,0.00458258622067,0.000707312486303,0.321418526405,0.00148831531712,0.000353339409271,0.000626317780739,0.640702074058,0.000532071721041,0.00075234921311,0.0268786120443,0.000806126441886
20880,63081,in which 的用法及常用方式,0.000200980379384,0.000882627410211,0.0017144076221,0.000811309836776,0.00142855677476,0.0102214924405,0.00131119578287,0.000394563171214,0.507518816353,0.00112447474675,0.00061409767825,0.00624599053439,0.46753148727
