question_id,member_id,question,其它,完成式,連接詞,假設語氣,分詞,進行式,過去式,未來式,關係代名詞,不定詞,名詞子句,被動,介係詞
86871,58544,"請問課文這段，為什麼前句用現在式have to，後句用過去是had to ？兩句都是在講過去的事，而且後句感覺是接在前句後面的，反而後句是用過去式？ 如果改為： This is something we eventually ""had"" to face and accept. And we ""have"" to leave behind what we had. 這樣文義上是否有微妙差異？還是說這樣寫是錯的呢？",0,0,0,0,0,0,1,0,0,0,0,0,0
28143,73189,felt 這個的意思跟feel是一樣的嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
32100,69248,"您好, 請問，如果do是用做加強語氣的話，那這句話的動詞是moving嗎?  又句中用了do，是否要改成move? 或句中用了end up(表示過去式?) 所以要用moved?  謝謝~~",0,0,0,0,0,0,1,0,0,0,0,0,0
21754,73293,"Everything that you have learned so far about the English language==>這句的文法是怎麼形成的呢?這算是過去式的型態嗎? you have learned with your eyes through textbooks.==>這句算是什麼型態呢? 這有出現2個you have learned ,為什麼解釋會不太一樣呢? 不好意思,問題多了點,再麻煩您了,謝謝",0,0,0,0,0,0,1,0,0,0,0,0,0
10528,65344,為什麼前面When問句是現在式  I say回答卻是過去式,0,0,0,0,0,0,1,0,0,0,0,0,0
35028,91247,The opportunity of buying gold finally came along. 為什麼最後的came along要用came 而不是come along呢,0,0,0,0,0,0,1,0,0,0,0,0,0
640,51218,"I even got to see the lion dancers. 請問這裡的got to是解釋為""必須""嗎? 如果是，為什麼不說成I even saw the lion dancers ?",0,0,0,0,0,0,1,0,0,0,0,0,0
21691,62148,請問後面這句話為何是 I just like.ed play.ing around. 而不是 I just like play around?,0,0,0,0,0,0,1,0,0,0,0,0,0
52356,84475,解說裡：People like Steve Job made a huge difference 為什麼這裡用made而不是make,0,0,0,0,0,0,1,0,0,0,0,0,0
41328,84475,That was it. 這邊為什麼用過去式was,0,0,0,0,0,0,1,0,0,0,0,0,0
14790,74789,Will Shakespeare was right,0,0,0,0,0,0,1,0,0,0,0,0,0
52185,79126,"老師~ ""L.A., the city where I loved the most."" 這句話裡的 loved為什麼要用過去式? LA是我最愛的城市, 不能用現在式love嗎?",0,0,0,0,0,0,1,0,0,0,0,0,0
51168,79126,"This is something we eventually ""have"" to face and accept. And we ""had"" to leave behind what we had. 老師, 為什麼前面的have用原形? 後面的had用過去式?  不是都在講過去的事,前面的為什麼不是用had?",0,0,0,0,0,0,1,0,0,0,0,0,0
51164,79126,I saw(that) her different boyfriends come and go. 老師這省略that嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
26390,83016,"句中的""might""為何不用""may""來表示？",0,0,0,0,0,0,1,0,0,0,0,0,0
84447,102858,請問這裡為什麼是是用ran而不是run呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
81309,102858,請問這裡為什麼是使用to write 而不是wrote 呢？ 不是過去的事情嗎？,0,0,0,0,0,0,1,0,0,0,0,0,0
80280,102858,請問這裡的extended為什麼是使用ed呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
80188,102858,請問這裡的belonged為什麼使用ed呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
79885,102858,請問這裡的meant為什麼是使用過去式呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
78962,102858,請問這裡的went up 是什麼特定用法嗎？,0,0,0,0,0,0,1,0,0,0,0,0,0
78952,102858,請問這樣的satisfied 是什麼詞?,0,0,0,0,0,0,1,0,0,0,0,0,0
78781,102858,請問這裡的wanted為什麼是使用ed呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
78780,102858,請問這裡的expected為什麼是使用ed呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
76608,102858,請問這裡的farming 跟destroyed是什麼是詞 又是什麼用法呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
75191,102858,請問這裡為什麼是使用begins 而不是過去式的began呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
75631,62926,請問even if they kinda sucked的suck為何是使用過去式呢? ,0,0,0,0,0,0,1,0,0,0,0,0,0
50901,62926,請問為何這邊的did(過去式)，而不是do現在式呢?,0,0,0,0,0,0,1,0,0,0,0,0,0
25405,62926,請問each other的意思是片語的互相，還是each + other?英文的片語有時候很難搞懂，因為有時候就算不用片語的意思，意思也一樣。  還有multiple，字典的解釋是(多樣的；多重的)，好像沒有(多次的)意思  例外這裡是用過去式的用法(saw)沒錯吧?那位和後面的grow和change不用過去式? ,0,0,0,0,0,0,1,0,0,0,0,0,0
25117,62926,請問got .allowed是什麼意思,0,0,0,0,0,0,1,0,0,0,0,0,0
25118,62926,請問got .allowed是什麼意思,0,0,0,0,0,0,1,0,0,0,0,0,0
24243,62926,請問who.became.more than 是什麼意思?,0,0,0,0,0,0,1,0,0,0,0,0,0
24101,62926,為何這裡用had(過去式)呢?,0,0,0,0,0,0,1,0,0,0,0,0,0
24093,62926,請問為何這裡要用過去式was? 還有drummers為何要用複數形式?,0,0,0,0,0,0,1,0,0,0,0,0,0
19241,62926,請問這裡did的意思? ,0,0,0,0,0,0,1,0,0,0,0,0,0
19033,62926,請問這裡的was是什麼意思，要在什麼情況下加呢?,0,0,0,0,0,0,1,0,0,0,0,0,0
18853,62926,請問為何這裡用did?用do不行嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
63128,83794,為什麼是用wanted而不能直接用want?,0,0,0,0,0,0,1,0,0,0,0,0,0
32381,74224,he buys the house for her為何沒有使用過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
70372,70429,which would kill the yeast 這裡用would的意思？,0,0,0,0,0,0,1,0,0,0,0,0,0
21563,63081,headed to,0,0,0,0,0,0,1,0,0,0,0,0,0
8161,60652,為什麼要用過去式？？ 為什麼不是用What are their names?,0,0,0,0,0,0,1,0,0,0,0,0,0
42072,58952,請問這裏的gotta是過去式嗎？為何呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
69091,57078,這邊的 liked 為何用 過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
67685,57078, wouldn't allow 這邊是因為  沒有拒絕成功  才單純用過去式嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
60477,57078,這邊的 build 為何不是用過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
59045,57078,為何這邊 dicide用過去式  後面的to selling 又用不動詞+動名詞?,0,0,0,0,0,0,1,0,0,0,0,0,0
52200,57078,這邊的 left 是leave的過去式嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
28484,57078,What did you do at this job   這邊後面的do   為何是用現在式而不是過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
5720,57078,1.問一下，為何莎士比亞後面是用was 而不是is,0,0,0,0,0,0,1,0,0,0,0,0,0
8978,63280,"什麼時候用might,may  ",0,0,0,0,0,0,1,0,0,0,0,0,0
41427,68269,為什麼suggested要加ed?,0,0,0,0,0,0,1,0,0,0,0,0,0
99533,101888,這裡的wasted 是形容詞?,0,0,0,0,0,0,1,0,0,0,0,0,0
72826,101888,這裡的could 是因為can的過去式 還是有別的文法上的原因?,0,0,0,0,0,0,1,0,0,0,0,0,0
108385,86661,went up 是什麼意思呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
80765,86661,reached這裡為什麼要加ed呢？,0,0,0,0,0,0,1,0,0,0,0,0,0
33550,86661,"And these clothes and toys and stuff... Hey, I had one of these! Maybe somebody would want them. 在這裡使用的是過去式嗎?",0,0,0,0,0,0,1,0,0,0,0,0,0
72045,68511,請問: 在這種情況為什麼要用過去式?  ...were afraid of was...,0,0,0,0,0,0,1,0,0,0,0,0,0
63584,68511,請問這裡ask為何要用過去式？,0,0,0,0,0,0,1,0,0,0,0,0,0
24018,68511,"I now weighed about 80 pounds.  請問: 既然是now, 為何要用過去式weighed ? ",0,0,0,0,0,0,1,0,0,0,0,0,0
28902,75378,If this is 為什麼不依後面的時態改成If this was? 謝謝老師,0,0,0,0,0,0,1,0,0,0,0,0,0
20640,75378,Time passed by是固定用法嗎? 有可能以Time passes by的形式嗎? 謝謝老師,0,0,0,0,0,0,1,0,0,0,0,0,0
16910,75378,請問the city where I loved the most這邊的love為什麼用過去式呢?(前面的love為現在式) 謝謝老師,0,0,0,0,0,0,1,0,0,0,0,0,0
16889,75378,"這邊講高中的女朋友,請問這邊的embody為甚麼不是用過去式, 謝謝老師",0,0,0,0,0,0,1,0,0,0,0,0,0
16646,75378,"(1)請問這裡的swear 為現在式,後面卻為過去式,所以如果要發誓過去的事就像這句的用法嗎? (2)這裡的may為甚麼不用might呢? ",0,0,0,0,0,0,1,0,0,0,0,0,0
15940,75378,"第一句為過去式,第二句為什麼不是用過去式呢? It might look scary, but it was not. 請問連接在一起的兩句,時態可以不一樣嗎? 謝謝老師",0,0,0,0,0,0,1,0,0,0,0,0,0
15935,75378,"請問我的中秋節第1段第3,4句講母親與祖母都是用現在式(My mom says  , My grandma syas,) (1)本句的he應該是指前面提到的dad還是亞洲人呢(我猜是亞洲人), (2)請問這句的say為什麼要用過去式? (3)這句say用過去式的話,bring為什麼不用過去式brought表示呢? 謝謝老師",0,0,0,0,0,0,1,0,0,0,0,0,0
15561,75378,"1.請問這段提到經歷過的事情,為甚麼第二及第三句不是以過去式表示呢?如So we've all been there, really happy after a day (we was)skiing a few inches of snow, when your buddy called you up from a nearby resort and bragged about his ""amazing day."" 2.請問這句really happy after a day skiing a few inches of snow是we are skiing a few inches of snow and really happy after a day 倒裝而來的嗎? 謝謝你",0,0,0,0,0,0,1,0,0,0,0,0,0
55639,90501,請問為什麼這裡用過去式呢 --&gt;could,0,0,0,0,0,0,1,0,0,0,0,0,0
108724,93132,為什麼不是before they got up,0,0,0,0,0,0,1,0,0,0,0,0,0
74681,93132,thought 這裡是think 的過去式還是名詞呢? 平常要怎麼分辨它們? 謝謝,0,0,0,0,0,0,1,0,0,0,0,0,0
60173,93132,為什麼make不用過去式made?,0,0,0,0,0,0,1,0,0,0,0,0,0
67995,85699,succeed 為什麼是ED?,0,0,0,0,0,0,1,0,0,0,0,0,0
64582,85699,不好意思這是今天我寫考卷另外的問題，但找不到答案，請問usually後面是加原型動詞嗎?如果句子是闡述過去事情可以加過去簡單式嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
31493,81091,And the story probably begins 為什麼不是用過去式 began 呢?,0,0,0,0,0,0,1,0,0,0,0,0,0
49032,93137,you're concerned  請問一下這裡的re是were嗎，因為我想說過去式應該不能用are,0,0,0,0,0,0,1,0,0,0,0,0,0
11474,67184,怎麼後面會變成過去式 不是應該是 you aren't the fit.,0,0,0,0,0,0,1,0,0,0,0,0,0
30851,83127,為什麼這裡用過去式 weren't,0,0,0,0,0,0,1,0,0,0,0,0,0
80586,81815,這裡為何使用shattering 而不用shattered? 前面的crashed 是使用過去式，後面的shatter應也使用過去式 shattered。 ,0,0,0,0,0,0,1,0,0,0,0,0,0
62253,88339,請問老師，為什麼句子第一個曾經是用had been，而第二個曾經是用have been？ 我可以理解第一個用過去式，因為Rowling講她的父母貧窮是過去發生的事情，現在她的應該不貧窮了，但是為什麼第二個是用現在式呢？感覺好像直到現在Rowling還是持續貧窮 以上麻煩老師解惑,0,0,0,0,0,0,1,0,0,0,0,0,0
21173,51723,may跟might要怎麼區分      前面的might如果用may來替代可以嗎   會不會有語意上的差別,0,0,0,0,0,0,1,0,0,0,0,0,0
12891,51723,為什麼後面不是you are not the fit       而是要用過去式were,0,0,0,0,0,0,1,0,0,0,0,0,0
89664,73812,請問這裡為什麼要用knew以及were(過去式)?,0,0,0,0,0,0,1,0,0,0,0,0,0
19489,73898,前後兩個love時態不同，這樣可以嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
32569,68620," 為什麼在前面 if they後面接found, 這裡卻又變成接find?時態為什麼用的不一樣？",0,0,0,0,0,0,1,0,0,0,0,0,0
17896,68620,這裡的thought為什麼不用現在式think?,0,0,0,0,0,0,1,0,0,0,0,0,0
79208,33025,water vapor condenses into droplets ，其中的condenses 可否用condensed,0,0,0,0,0,0,1,0,0,0,0,0,0
89530,90434,請問Maybe somebody would want them. 這一句為什麼would要用過去式呢?,0,0,0,0,0,0,1,0,0,0,0,0,0
16492,50890,"Without them, reactions can still occur, but they ""would"" be  too slow to support life. 請問這裡用 ""would"" 跟用 ""will"" 的差異是什麼？  我對這影片前段也有類似的疑問:  Imagine what I ""could"" do with that. 這裡用 ""could"" 跟用 ""can"" 的差異是什麼？",0,0,0,0,0,0,1,0,0,0,0,0,0
112392,79207,So one of the things I wanted to 這裡的want 為何使用過去式呢？ 但句子後面的時態又是現在式？,0,0,0,0,0,0,1,0,0,0,0,0,0
112382,79207,"請問當說一長段話的詞性應該怎麼用？ 前面是which is 後面是was having, was kind of ",0,0,0,0,0,0,1,0,0,0,0,0,0
22121,25154,請問一下這裡的had是什麼樣的用法？,0,0,0,0,0,0,1,0,0,0,0,0,0
49551,90282,請問這句子中的began跟之前學的begin有什麼分別?,0,0,0,0,0,0,1,0,0,0,0,0,0
10662,56209,這問這裡meant的詞性？,0,0,0,0,0,0,1,0,0,0,0,0,0
16544,73175,本具跟 I  even see the lion dancers . 多了got to 有什麼不同,0,0,0,0,0,0,1,0,0,0,0,0,0
90744,102914,"老師，請問為什麼不用commencement mean 而是用meant,謝謝。",0,0,0,0,0,0,1,0,0,0,0,0,0
90742,102914,老師，請問finish為什麼不用加ed變過去式。她不是說直到我結束嗎？ 謝謝。,0,0,0,0,0,0,1,0,0,0,0,0,0
3963,60135,I even got to see the lion dancers. 請問這裡的got to的意思及用法為何,0,0,0,0,0,0,1,0,0,0,0,0,0
73478,80863,老師好～ 請教一下 這邊為何用過去式thought 還有為何用would？  ,0,0,0,0,0,0,1,0,0,0,0,0,0
100991,90915,這裡不是當下在說話嗎為何用were而不是用are?,0,0,0,0,0,0,1,0,0,0,0,0,0
100968,90915,這裡的could是can的過去式  還是委婉的說法?,0,0,0,0,0,0,1,0,0,0,0,0,0
100768,90915,Our CEO goes insane every time we use our phone during meetings. 為何片語解釋例句的這句的 goes不是用過去式went?,0,0,0,0,0,0,1,0,0,0,0,0,0
98642,90915,"I thought, He will never give up.   為何是用thought而不是think?",0,0,0,0,0,0,1,0,0,0,0,0,0
98267,90915,請問迷路可以說 I was lost嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
97696,90915,"I got in a car accident last night. Really? That's horrible, but at least you're okay. 請問： 1.這裡的 That's horrible是 That was horrible嗎? 2. That's horrible跟 That's terrible 有差嗎?",0,0,0,0,0,0,1,0,0,0,0,0,0
97448,90915,為何這裡crash不是用過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
95696,90915,The black dress was a staple of Princess Diana. 請問這句用過去式的原因是因為現在黑色洋裝不是黛安娜王妃的基本穿搭  了嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
94739,90915," that I can't do things, said that I couldn't ride a bicycle.為何前面的can't是現在是後面則是過去式couldn't?",0,0,0,0,0,0,1,0,0,0,0,0,0
94175,90915,You could say請問這裡的could是can的過去式還是委婉的說法?,0,0,0,0,0,0,1,0,0,0,0,0,0
92298,90915,If this is what was gonna make her happy 請問為何兩個動詞一個是現在式一個是過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
91843,90915,請問這句It wasn't a phase.   是單純的過去式表示過去，還是用過去是作為一個委婉的語氣而不是真的過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
91685,90915,happen是不是都用過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
91654,90915,為何前面是過去式，但到後面who are really struggling to卻變現在式?,0,0,0,0,0,0,1,0,0,0,0,0,0
91503,90915,請問 any的用法有甚麼限制嗎?請問這裡用could是因為是過去式嗎?,0,0,0,0,0,0,1,0,0,0,0,0,0
88327,90915,為何這裡是 there could be 而不是 there can be  ? ,0,0,0,0,0,0,1,0,0,0,0,0,0
77000,90915,這裡begin為何不須要用過去式?,0,0,0,0,0,0,1,0,0,0,0,0,0
48667,90915,為何前面是現在式 而後面的I would卻是過去是?,0,0,0,0,0,0,1,0,0,0,0,0,0
30804,87335,was 是什麼意思？ 要怎麼使用？ 為什麼不是用 is Will Shakespeare was right Will Shakespeare is right ,0,0,0,0,0,0,1,0,0,0,0,0,0
52514,98245,You could use a knife.  這裡為什麼要用could，不用can呢??,0,0,0,0,0,0,1,0,0,0,0,0,0
7242,62157,"請問為何不用""may"" bite?",0,0,0,0,0,0,1,0,0,0,0,0,0
5244,62157,"May I ask why using ""I would be awesome"" but not ""I will be awesome""? Are they different? Tks!",0,0,0,0,0,0,1,0,0,0,0,0,0
6528,62636,"請問為什麼用could, 不是用can呢?",0,0,0,0,0,0,1,0,0,0,0,0,0
22208,51279,can 跟 could使用時機是? 這句是否也可以用can?,0,0,0,0,0,0,1,0,0,0,0,0,0
